node1,node2
1904884,1639169
1904884,803165
1904884,3535218
1904884,1677446
1904884,3080830
1904884,2256190
1904884,2168448
1904884,2337170
1904884,3307154
1904884,3474059
1904884,515777
1904884,1873619
1904884,2568069
1904884,963042
1904884,2634975
1904884,2741664
1904884,1782354
1904884,1143543
1904884,2528148
2983812,3380125
2983812,1904884
2983812,1639169
2983812,803165
2983812,3535218
2983812,1677446
2983812,3080830
2983812,2256190
2983812,2168448
2983812,2337170
2983812,3307154
2983812,3474059
2983812,515777
2983812,1873619
2983812,2568069
2983812,963042
2983812,2634975
2983812,2741664
2983812,1782354
2983812,1143543
2983812,2528148
4184965,2177839
4184965,3738921
4184965,2743755
4184965,3114413
4184965,377387
4184965,3866857
4184965,2079856
4184965,1262713
4184965,3197190
4184965,896840
4184965,4021325
4184965,1100572
4184965,3841597
4184965,2242503
4184965,3373068
4184965,1000886
4184965,2444711
4184965,2954977
2079856,3738921
2079856,2743755
2079856,3114413
2079856,377387
2079856,3866857
2079856,4184965
2079856,1262713
2079856,3197190
2079856,4021325
2079856,2242503
2079856,3373068
2079856,1000886
2079856,2444711
2079856,2954977
3572421,859441
3572421,1651333
3572421,2332397
3572421,3296786
3572421,667577
3572421,2900949
3572421,431849
3572421,2828000
3572421,3570271
3572421,4132916
3572421,1304454
3572421,3460119
3572421,1372527
3572421,3213246
3572421,2169669
3572421,3154316
3572421,3905599
3572421,1920782
3572421,2298404
3572421,3609850
3572421,2574794
3572421,2308498
3572421,3450897
2900949,859441
2900949,1651333
2900949,2332397
2900949,3296786
2900949,667577
2900949,3572421
2900949,431849
2900949,2828000
2900949,3570271
2900949,4132916
2900949,1304454
2900949,3460119
2900949,1372527
2900949,3213246
2900949,2169669
2900949,3154316
2900949,3905599
2900949,1920782
2900949,2298404
2900949,3609850
2900949,2574794
2900949,2308498
2900949,3450897
3080830,3380125
3080830,1904884
3080830,2983812
3080830,1639169
3080830,803165
3080830,3535218
3080830,1677446
3080830,2256190
3080830,2168448
3080830,2337170
3080830,3307154
3080830,3474059
3080830,515777
3080830,1873619
3080830,2568069
3080830,963042
3080830,2634975
3080830,2741664
3080830,1782354
3080830,1143543
3080830,2528148
1286975,3294178
1286975,2637324
1286975,3684303
1286975,3397609
1286975,529896
1286975,2318666
1286975,465839
1286975,2197902
1286975,807014
1286975,486579
1286975,404040
1286975,1418199
1286975,983170
1286975,3956127
1286975,3202064
1286975,3644607
1286975,3140722
3684303,3294178
3684303,2637324
3684303,1286975
3684303,529896
3684303,2318666
3684303,465839
3684303,807014
3684303,486579
3684303,404040
3684303,983170
3684303,3956127
3684303,3202064
3684303,3140722
567662,3114413
567662,377387
567662,3866857
567662,1262713
567662,3197190
567662,3373068
3905599,859441
3905599,1651333
3905599,2332397
3905599,3296786
3905599,667577
3905599,3572421
3905599,2900949
3905599,431849
3905599,2828000
3905599,3570271
3905599,4132916
3905599,1304454
3905599,3460119
3905599,1372527
3905599,3213246
3905599,2169669
3905599,3154316
3905599,1920782
3905599,2298404
3905599,3609850
3905599,2574794
3905599,2308498
3905599,3450897
2634975,3380125
2634975,1904884
2634975,2983812
2634975,1639169
2634975,803165
2634975,3535218
2634975,1677446
2634975,3080830
2634975,2256190
2634975,2168448
2634975,2337170
2634975,3307154
2634975,3474059
2634975,515777
2634975,1873619
2634975,2568069
2634975,963042
2634975,2741664
2634975,1782354
2634975,1143543
2634975,2528148
2308498,859441
2308498,1651333
2308498,2332397
2308498,3296786
2308498,667577
2308498,3572421
2308498,2900949
2308498,431849
2308498,2828000
2308498,3570271
2308498,4132916
2308498,1304454
2308498,3460119
2308498,1372527
2308498,3213246
2308498,2169669
2308498,3154316
2308498,3905599
2308498,1920782
2308498,2298404
2308498,3609850
2308498,2574794
2308498,3450897
328869,807014
328869,3140722
2177839,3738921
2177839,4184965
2177839,896840
2177839,1100572
2177839,3841597
2177839,2242503
2177839,2444711
2177839,2954977
859441,1651333
859441,2332397
859441,3296786
859441,667577
859441,3572421
859441,2900949
859441,431849
859441,2828000
859441,3570271
859441,4132916
859441,1304454
859441,3460119
859441,1372527
859441,3213246
859441,2169669
859441,3154316
859441,3905599
859441,1920782
859441,2298404
859441,3609850
859441,2574794
859441,2308498
859441,3450897
1651333,859441
1651333,2332397
1651333,3296786
1651333,667577
1651333,3572421
1651333,2900949
1651333,431849
1651333,2828000
1651333,3570271
1651333,4132916
1651333,1304454
1651333,3460119
1651333,1372527
1651333,3213246
1651333,2169669
1651333,3154316
1651333,3905599
1651333,1920782
1651333,2298404
1651333,3609850
1651333,2574794
1651333,2308498
1651333,3450897
1262713,3738921
1262713,3114413
1262713,377387
1262713,3866857
1262713,4184965
1262713,2079856
1262713,3197190
1262713,567662
1262713,4021325
1262713,2242503
1262713,3373068
1262713,1000886
1262713,2444711
1262713,2954977
2637324,3294178
2637324,1100867
2637324,1286975
2637324,3684303
2637324,3397609
2637324,529896
2637324,2318666
2637324,465839
2637324,2197902
2637324,807014
2637324,486579
2637324,404040
2637324,1418199
2637324,983170
2637324,3956127
2637324,3202064
2637324,3644607
2637324,3140722
431849,859441
431849,1651333
431849,2332397
431849,3296786
431849,667577
431849,3572421
431849,2900949
431849,2828000
431849,3570271
431849,4132916
431849,1304454
431849,3460119
431849,1372527
431849,3213246
431849,2169669
431849,3154316
431849,3905599
431849,1920782
431849,2298404
431849,3609850
431849,2574794
431849,2308498
431849,3450897
2828000,859441
2828000,1651333
2828000,2332397
2828000,3296786
2828000,667577
2828000,3572421
2828000,2900949
2828000,431849
2828000,3570271
2828000,4132916
2828000,1304454
2828000,3460119
2828000,1372527
2828000,3213246
2828000,2169669
2828000,3154316
2828000,3905599
2828000,1920782
2828000,2298404
2828000,3609850
2828000,2574794
2828000,2308498
2828000,3450897
3570271,859441
3570271,1651333
3570271,2332397
3570271,3296786
3570271,667577
3570271,3572421
3570271,2900949
3570271,431849
3570271,2828000
3570271,4132916
3570271,1304454
3570271,3460119
3570271,1372527
3570271,3213246
3570271,2169669
3570271,3154316
3570271,3905599
3570271,1920782
3570271,2298404
3570271,3609850
3570271,2574794
3570271,2308498
3570271,3450897
4132916,859441
4132916,1651333
4132916,2332397
4132916,3296786
4132916,667577
4132916,3572421
4132916,2900949
4132916,431849
4132916,2828000
4132916,3570271
4132916,1304454
4132916,3460119
4132916,1372527
4132916,3213246
4132916,2169669
4132916,3154316
4132916,3905599
4132916,1920782
4132916,2298404
4132916,3609850
4132916,2574794
4132916,2308498
4132916,3450897
896840,2177839
896840,3738921
896840,4184965
896840,1100572
896840,3841597
896840,2242503
896840,2444711
896840,2954977
1504269,3089178
3307154,3380125
3307154,1904884
3307154,2983812
3307154,1639169
3307154,803165
3307154,3535218
3307154,1677446
3307154,3080830
3307154,2256190
3307154,2168448
3307154,2337170
3307154,3474059
3307154,515777
3307154,1873619
3307154,2568069
3307154,963042
3307154,2634975
3307154,2741664
3307154,1782354
3307154,1143543
3307154,2528148
3474059,3380125
3474059,1904884
3474059,2983812
3474059,1639169
3474059,803165
3474059,3535218
3474059,1677446
3474059,3080830
3474059,2256190
3474059,2168448
3474059,2337170
3474059,3307154
3474059,515777
3474059,1873619
3474059,2568069
3474059,963042
3474059,2634975
3474059,2741664
3474059,1782354
3474059,1143543
3474059,2528148
1920782,859441
1920782,1651333
1920782,2332397
1920782,3296786
1920782,667577
1920782,3572421
1920782,2900949
1920782,431849
1920782,2828000
1920782,3570271
1920782,4132916
1920782,1304454
1920782,3460119
1920782,1372527
1920782,3213246
1920782,2169669
1920782,3154316
1920782,3905599
1920782,2298404
1920782,3609850
1920782,2574794
1920782,2308498
1920782,3450897
963042,3380125
963042,1904884
963042,2983812
963042,1639169
963042,803165
963042,3535218
963042,1677446
963042,3080830
963042,2256190
963042,2168448
963042,2337170
963042,3307154
963042,3474059
963042,515777
963042,1873619
963042,2568069
963042,2634975
963042,2741664
963042,1782354
963042,1143543
963042,2528148
1000886,3738921
1000886,3114413
1000886,377387
1000886,3866857
1000886,4184965
1000886,2079856
1000886,1262713
1000886,3197190
1000886,4021325
1000886,2242503
1000886,3373068
1000886,2444711
1000886,2954977
2444711,2177839
2444711,3738921
2444711,2743755
2444711,3114413
2444711,377387
2444711,3866857
2444711,4184965
2444711,2079856
2444711,1262713
2444711,3197190
2444711,896840
2444711,4021325
2444711,1100572
2444711,3841597
2444711,2242503
2444711,3373068
2444711,1000886
2444711,2954977
3089178,3294178
3089178,529896
3089178,1504269
3089178,486579
3089178,3202064
3956127,3294178
3956127,562715
3956127,2637324
3956127,1286975
3956127,3684303
3956127,3397609
3956127,529896
3956127,2318666
3956127,465839
3956127,2197902
3956127,807014
3956127,486579
3956127,404040
3956127,1418199
3956127,983170
3956127,3202064
3956127,3644607
3956127,3140722
3202064,3294178
3202064,834598
3202064,562715
3202064,2637324
3202064,1100867
3202064,1286975
3202064,3684303
3202064,3397609
3202064,529896
3202064,2318666
3202064,465839
3202064,2197902
3202064,807014
3202064,486579
3202064,404040
3202064,1418199
3202064,983170
3202064,3089178
3202064,3956127
3202064,3644607
3202064,3140722
3644607,3294178
3644607,2637324
3644607,1286975
3644607,529896
3644607,465839
3644607,2197902
3644607,807014
3644607,486579
3644607,404040
3644607,1418199
3644607,983170
3644607,3956127
3644607,3202064
3644607,3140722
2574794,859441
2574794,1651333
2574794,2332397
2574794,3296786
2574794,667577
2574794,3572421
2574794,2900949
2574794,431849
2574794,2828000
2574794,3570271
2574794,4132916
2574794,1304454
2574794,3460119
2574794,1372527
2574794,3213246
2574794,2169669
2574794,3154316
2574794,3905599
2574794,1920782
2574794,2298404
2574794,3609850
2574794,2308498
2574794,3450897
2528148,3380125
2528148,1904884
2528148,2983812
2528148,1639169
2528148,803165
2528148,3535218
2528148,1677446
2528148,3080830
2528148,2256190
2528148,2168448
2528148,2337170
2528148,3307154
2528148,3474059
2528148,515777
2528148,1873619
2528148,2568069
2528148,963042
2528148,2634975
2528148,2741664
2528148,1782354
2528148,1143543
2954977,2177839
2954977,3738921
2954977,2743755
2954977,3114413
2954977,377387
2954977,3866857
2954977,4184965
2954977,2079856
2954977,1262713
2954977,3197190
2954977,896840
2954977,4021325
2954977,1100572
2954977,3841597
2954977,2242503
2954977,3373068
2954977,1000886
2954977,2444711
834598,3294178
834598,529896
834598,486579
834598,2284837
834598,983170
834598,3202064
3296786,859441
3296786,1651333
3296786,2332397
3296786,667577
3296786,3572421
3296786,2900949
3296786,431849
3296786,2828000
3296786,3570271
3296786,4132916
3296786,1304454
3296786,3460119
3296786,1372527
3296786,3213246
3296786,2169669
3296786,3154316
3296786,3905599
3296786,1920782
3296786,2298404
3296786,3609850
3296786,2574794
3296786,2308498
3296786,3450897
2256190,3380125
2256190,1904884
2256190,2983812
2256190,1639169
2256190,803165
2256190,3535218
2256190,1677446
2256190,3080830
2256190,2168448
2256190,2337170
2256190,3307154
2256190,3474059
2256190,515777
2256190,1873619
2256190,2568069
2256190,963042
2256190,2634975
2256190,2741664
2256190,1782354
2256190,1143543
2256190,2528148
4021325,3738921
4021325,3114413
4021325,377387
4021325,3866857
4021325,4184965
4021325,2079856
4021325,1262713
4021325,3197190
4021325,2523239
4021325,2242503
4021325,3373068
4021325,1000886
4021325,2444711
4021325,2954977
1100572,2177839
1100572,3738921
1100572,4184965
1100572,896840
1100572,3841597
1100572,2242503
1100572,2444711
1100572,2954977
2197902,3294178
2197902,2637324
2197902,1286975
2197902,529896
2197902,465839
2197902,807014
2197902,486579
2197902,404040
2197902,1418199
2197902,983170
2197902,3956127
2197902,3202064
2197902,3644607
2197902,3140722
807014,3294178
807014,562715
807014,2637324
807014,1286975
807014,3684303
807014,3397609
807014,529896
807014,2318666
807014,465839
807014,2197902
807014,486579
807014,404040
807014,1418199
807014,983170
807014,3956127
807014,3202064
807014,3644607
807014,3140722
807014,328869
486579,3294178
486579,834598
486579,2637324
486579,1100867
486579,1286975
486579,3684303
486579,3397609
486579,529896
486579,2318666
486579,465839
486579,2197902
486579,807014
486579,404040
486579,1418199
486579,983170
486579,3089178
486579,3956127
486579,3202064
486579,3644607
486579,3140722
404040,3294178
404040,562715
404040,2637324
404040,1286975
404040,3684303
404040,3397609
404040,529896
404040,2318666
404040,465839
404040,2197902
404040,807014
404040,486579
404040,1418199
404040,983170
404040,3956127
404040,3202064
404040,3644607
404040,3140722
515777,3380125
515777,1904884
515777,2983812
515777,1639169
515777,803165
515777,3535218
515777,1677446
515777,3080830
515777,2256190
515777,2168448
515777,2337170
515777,3307154
515777,3474059
515777,1873619
515777,2568069
515777,963042
515777,2634975
515777,2741664
515777,1782354
515777,1143543
515777,2528148
1418199,3294178
1418199,562715
1418199,2637324
1418199,1286975
1418199,3397609
1418199,529896
1418199,465839
1418199,2197902
1418199,807014
1418199,486579
1418199,404040
1418199,983170
1418199,3956127
1418199,3202064
1418199,3644607
1418199,3140722
3140722,3294178
3140722,2637324
3140722,1286975
3140722,3684303
3140722,529896
3140722,2318666
3140722,465839
3140722,2197902
3140722,807014
3140722,486579
3140722,404040
3140722,1418199
3140722,983170
3140722,3956127
3140722,3202064
3140722,3644607
3140722,328869
2741664,3380125
2741664,1904884
2741664,2983812
2741664,1639169
2741664,803165
2741664,3535218
2741664,1677446
2741664,3080830
2741664,2256190
2741664,2168448
2741664,2337170
2741664,3307154
2741664,3474059
2741664,515777
2741664,1873619
2741664,2568069
2741664,963042
2741664,2634975
2741664,1782354
2741664,1143543
2741664,2528148
1782354,3380125
1782354,1904884
1782354,2983812
1782354,1639169
1782354,803165
1782354,3535218
1782354,1677446
1782354,3080830
1782354,2256190
1782354,2168448
1782354,2337170
1782354,3307154
1782354,3474059
1782354,515777
1782354,1873619
1782354,2568069
1782354,963042
1782354,2634975
1782354,2741664
1782354,1143543
1782354,2528148
1143543,3380125
1143543,1904884
1143543,2983812
1143543,1639169
1143543,803165
1143543,3535218
1143543,1677446
1143543,3080830
1143543,2256190
1143543,2168448
1143543,2337170
1143543,3307154
1143543,3474059
1143543,515777
1143543,1873619
1143543,2568069
1143543,963042
1143543,2634975
1143543,2741664
1143543,1782354
1143543,2528148
3738921,2177839
3738921,2743755
3738921,3114413
3738921,377387
3738921,3866857
3738921,4184965
3738921,2079856
3738921,1262713
3738921,3197190
3738921,896840
3738921,4021325
3738921,1100572
3738921,3841597
3738921,2242503
3738921,3373068
3738921,1000886
3738921,2444711
3738921,2954977
2743755,3738921
2743755,4184965
2743755,2079856
2743755,2242503
2743755,2444711
2743755,2954977
3114413,3738921
3114413,377387
3114413,3866857
3114413,4184965
3114413,2079856
3114413,1262713
3114413,3197190
3114413,567662
3114413,4021325
3114413,2242503
3114413,3373068
3114413,1000886
3114413,2444711
3114413,2954977
377387,3738921
377387,3114413
377387,3866857
377387,4184965
377387,2079856
377387,1262713
377387,3197190
377387,567662
377387,4021325
377387,2242503
377387,3373068
377387,1000886
377387,2444711
377387,2954977
3866857,3738921
3866857,3114413
3866857,377387
3866857,4184965
3866857,2079856
3866857,1262713
3866857,3197190
3866857,2736525
3866857,567662
3866857,4021325
3866857,2242503
3866857,3373068
3866857,1000886
3866857,2444711
3866857,2954977
3294178,834598
3294178,2637324
3294178,1100867
3294178,1286975
3294178,3684303
3294178,3397609
3294178,529896
3294178,2318666
3294178,465839
3294178,2197902
3294178,807014
3294178,486579
3294178,404040
3294178,1418199
3294178,983170
3294178,3089178
3294178,3956127
3294178,3202064
3294178,3644607
3294178,3140722
2332397,859441
2332397,1651333
2332397,3296786
2332397,667577
2332397,3572421
2332397,2900949
2332397,431849
2332397,2828000
2332397,3570271
2332397,4132916
2332397,1304454
2332397,3460119
2332397,1372527
2332397,3213246
2332397,2169669
2332397,3154316
2332397,3905599
2332397,1920782
2332397,2298404
2332397,3609850
2332397,2574794
2332397,2308498
2332397,3450897
803165,3380125
803165,1904884
803165,2983812
803165,1639169
803165,3535218
803165,1677446
803165,3080830
803165,2256190
803165,2168448
803165,2337170
803165,3307154
803165,3474059
803165,515777
803165,1873619
803165,2568069
803165,963042
803165,2634975
803165,2741664
803165,1782354
803165,1143543
803165,2528148
3197190,3738921
3197190,3114413
3197190,377387
3197190,3866857
3197190,4184965
3197190,2079856
3197190,1262713
3197190,567662
3197190,4021325
3197190,2242503
3197190,3373068
3197190,1000886
3197190,2444711
3197190,2954977
3460119,859441
3460119,1651333
3460119,2332397
3460119,3296786
3460119,667577
3460119,3572421
3460119,2900949
3460119,431849
3460119,2828000
3460119,3570271
3460119,4132916
3460119,1304454
3460119,1372527
3460119,3213246
3460119,2169669
3460119,3154316
3460119,3905599
3460119,1920782
3460119,2298404
3460119,3609850
3460119,2574794
3460119,2308498
3460119,3450897
1372527,859441
1372527,1651333
1372527,2332397
1372527,3296786
1372527,667577
1372527,3572421
1372527,2900949
1372527,431849
1372527,2828000
1372527,3570271
1372527,4132916
1372527,1304454
1372527,3460119
1372527,3213246
1372527,2169669
1372527,3154316
1372527,3905599
1372527,1920782
1372527,2298404
1372527,3609850
1372527,2574794
1372527,2308498
1372527,3450897
2168448,3380125
2168448,1904884
2168448,2983812
2168448,1639169
2168448,803165
2168448,3535218
2168448,1677446
2168448,3080830
2168448,2256190
2168448,2337170
2168448,3307154
2168448,3474059
2168448,515777
2168448,1873619
2168448,2568069
2168448,963042
2168448,2634975
2168448,2741664
2168448,1782354
2168448,1143543
2168448,2528148
3397609,3294178
3397609,2637324
3397609,1286975
3397609,529896
3397609,465839
3397609,807014
3397609,486579
3397609,404040
3397609,1418199
3397609,983170
3397609,3956127
3397609,3202064
529896,3294178
529896,834598
529896,562715
529896,2637324
529896,1100867
529896,1286975
529896,3684303
529896,3397609
529896,2318666
529896,465839
529896,2197902
529896,807014
529896,486579
529896,404040
529896,1418199
529896,983170
529896,3089178
529896,3956127
529896,3202064
529896,3644607
529896,3140722
2318666,3294178
2318666,2637324
2318666,1286975
2318666,3684303
2318666,529896
2318666,465839
2318666,807014
2318666,486579
2318666,404040
2318666,983170
2318666,3956127
2318666,3202064
2318666,3140722
3213246,859441
3213246,1651333
3213246,2332397
3213246,3296786
3213246,667577
3213246,3572421
3213246,2900949
3213246,431849
3213246,2828000
3213246,3570271
3213246,4132916
3213246,1304454
3213246,3460119
3213246,1372527
3213246,2169669
3213246,3154316
3213246,3905599
3213246,1920782
3213246,2298404
3213246,3609850
3213246,2574794
3213246,2308498
3213246,3450897
2337170,3380125
2337170,1904884
2337170,2983812
2337170,1639169
2337170,803165
2337170,3535218
2337170,1677446
2337170,3080830
2337170,2256190
2337170,2168448
2337170,3307154
2337170,3474059
2337170,515777
2337170,1873619
2337170,2568069
2337170,963042
2337170,2634975
2337170,2741664
2337170,1782354
2337170,1143543
2337170,2528148
2242503,2177839
2242503,3738921
2242503,2743755
2242503,3114413
2242503,377387
2242503,3866857
2242503,4184965
2242503,2079856
2242503,1262713
2242503,3197190
2242503,896840
2242503,4021325
2242503,1100572
2242503,3841597
2242503,3373068
2242503,1000886
2242503,2444711
2242503,2954977
2568069,3380125
2568069,1904884
2568069,2983812
2568069,1639169
2568069,803165
2568069,3535218
2568069,1677446
2568069,3080830
2568069,2256190
2568069,2168448
2568069,2337170
2568069,3307154
2568069,3474059
2568069,515777
2568069,1873619
2568069,963042
2568069,2634975
2568069,2741664
2568069,1782354
2568069,1143543
2568069,2528148
983170,3294178
983170,834598
983170,562715
983170,2637324
983170,1100867
983170,1286975
983170,3684303
983170,3397609
983170,529896
983170,2318666
983170,465839
983170,2197902
983170,807014
983170,486579
983170,404040
983170,1418199
983170,3956127
983170,3202064
983170,3644607
983170,3140722
3450897,859441
3450897,1651333
3450897,2332397
3450897,3296786
3450897,667577
3450897,3572421
3450897,2900949
3450897,431849
3450897,2828000
3450897,3570271
3450897,4132916
3450897,1304454
3450897,3460119
3450897,1372527
3450897,3213246
3450897,2169669
3450897,3154316
3450897,3905599
3450897,1920782
3450897,2298404
3450897,3609850
3450897,2574794
3450897,2308498
3380125,1904884
3380125,2983812
3380125,1639169
3380125,803165
3380125,3535218
3380125,1677446
3380125,3080830
3380125,2256190
3380125,2168448
3380125,2337170
3380125,3307154
3380125,3474059
3380125,515777
3380125,1873619
3380125,2568069
3380125,963042
3380125,2634975
3380125,2741664
3380125,1782354
3380125,1143543
3380125,2528148
562715,529896
562715,465839
562715,807014
562715,404040
562715,1418199
562715,983170
562715,3956127
562715,3202064
667577,859441
667577,1651333
667577,2332397
667577,3296786
667577,3572421
667577,2900949
667577,431849
667577,2828000
667577,3570271
667577,4132916
667577,1304454
667577,3460119
667577,1372527
667577,3213246
667577,2169669
667577,3154316
667577,3905599
667577,1920782
667577,2298404
667577,3609850
667577,2574794
667577,2308498
667577,3450897
2177839,2712330
2177839,887403
2177839,138628
2177839,719510
2177839,2915889
2177839,2780600
2177839,1245930
2177839,1254894
2177839,4198197
2177839,3794173
2177839,4231874
2177839,4038289
2177839,2760409
2177839,1155300
2177839,2928881
2177839,3291896
2177839,3868127
2177839,3125319
2177839,3555128
2177839,3588594
2177839,3383607
2177839,3667700
2177839,1362238
2177839,3436648
2177839,2313537
2177839,48970
2177839,1268609
2177839,4082423
2177839,3938000
2177839,1992606
2177839,1221101
859441,2829430
859441,2455582
859441,1629087
859441,1791688
859441,2206677
859441,3164615
859441,1476083
859441,819160
859441,1248453
859441,3039518
859441,1181187
859441,4033752
859441,3062929
859441,2768974
859441,2377661
859441,3056130
859441,3852958
859441,2107492
859441,3756727
859441,4039701
859441,3481055
859441,3649542
859441,2351418
859441,4218679
859441,4005643
859441,498078
859441,1487948
859441,772083
859441,2932657
859441,2161681
859441,1993208
859441,3833566
859441,1756030
859441,3377736
859441,2599891
859441,3798811
859441,1445581
859441,2916560
859441,2646380
859441,703049
859441,3107911
1651333,2829430
1651333,2455582
1651333,1629087
1651333,1791688
1651333,2206677
1651333,3164615
1651333,1476083
1651333,819160
1651333,1248453
1651333,3039518
1651333,1181187
1651333,4033752
1651333,3062929
1651333,2768974
1651333,2377661
1651333,3056130
1651333,3852958
1651333,2107492
1651333,3756727
1651333,4039701
1651333,3481055
1651333,3649542
1651333,2351418
1651333,4218679
1651333,4005643
1651333,498078
1651333,1487948
1651333,772083
1651333,2932657
1651333,2161681
1651333,1993208
1651333,3833566
1651333,1756030
1651333,3377736
1651333,2599891
1651333,3798811
1651333,1445581
1651333,2916560
1651333,2646380
1651333,703049
1651333,3107911
3380125,3710919
3380125,2901813
3380125,2926739
3380125,1533572
3380125,1011917
3380125,3380947
3380125,2936094
3380125,1446857
3380125,281167
3380125,3573311
3380125,1150279
3380125,2353578
3380125,1607549
3380125,4005108
3380125,3833526
3380125,3157321
3380125,1988074
3380125,1691886
3380125,1176393
3380125,600166
3380125,2239404
3380125,764319
3380125,3472723
3380125,548668
3380125,1424687
3380125,1416847
3380125,252402
3380125,498492
3380125,811735
3380125,1551379
3380125,2426047
3380125,1546600
3380125,2416521
3380125,1716887
3380125,1278658
3380125,1641499
3380125,3491643
3380125,3412127
3380125,1694381
3380125,1352471
3380125,1535387
3380125,3212758
3380125,2164779
3380125,2341291
3380125,1670875
3380125,2301288
3380125,1677652
3380125,3594614
3380125,750695
3380125,2605481
3380125,2459110
3380125,3781289
3380125,2527876
3380125,2345747
3380125,530784
3380125,3655512
3380125,1893602
3380125,1334557
3380125,1612547
3380125,4082249
3380125,147933
3380125,2839981
3380125,1675614
3380125,813656
562715,460767
562715,3131114
562715,2853657
562715,2202692
562715,416378
562715,2410089
562715,1044894
562715,3930533
562715,2134915
562715,968604
562715,797553
562715,3184737
562715,1029019
562715,1561419
562715,1977514
562715,667473
562715,2538744
562715,830588
667577,2829430
667577,2455582
667577,1629087
667577,1791688
667577,2206677
667577,3164615
667577,1476083
667577,819160
667577,1248453
667577,3039518
667577,1181187
667577,4033752
667577,3062929
667577,2768974
667577,2377661
667577,3056130
667577,3852958
667577,2107492
667577,3756727
667577,4039701
667577,3481055
667577,2720911
667577,3649542
667577,2351418
